"store_id","film_id","count","returning_date","amount","rental_rank","adjust_amount"
2,52,"1","2005-07-15 07:35:55","2.99","291",NULL
2,771,"2","2005-07-15 08:24:43","6.99","292",NULL
2,857,"1","2005-07-15 09:43:55","5.99","293",NULL
2,432,"2","2005-07-15 10:19:42","3.99","294",NULL
2,630,"1","2005-07-15 10:46:38","2.99","295",NULL
2,484,"1","2005-07-15 12:02:10","5.99","296",NULL
2,339,"2","2005-07-15 12:24:17","2.99","297",NULL
2,117,"1","2005-07-15 14:01:08","7.99","298",NULL
2,711,"2","2005-07-15 14:42:47","6.99","299",NULL
2,710,"1","2005-07-15 15:28:42","6.99","300",NULL
2,103,"2","2005-07-15 17:13:22","6.99","301",NULL
2,835,"3","2005-07-15 17:49:10","3.99","302",NULL
2,835,"1","2005-07-15 17:55:34","5.99","303",NULL
2,679,"1","2005-07-15 17:56:01","3.99","304",NULL
2,745,"2","2005-07-15 18:12:13","6.99","305",NULL
2,987,"1","2005-07-15 18:13:23","7.99","306",NULL
2,402,"1","2005-07-15 19:05:02","4.99","307",NULL
2,4,"2","2005-07-15 19:34:17","4.99","308",NULL
2,246,"1","2005-07-15 20:32:15","8.99","309",NULL
2,895,"1","2005-07-15 20:48:49","6.99","310",NULL
2,328,"1","2005-07-15 21:06:28","4.99","311",NULL
2,683,"1","2005-07-15 22:18:51","8.99","312",NULL
2,626,"1","2005-07-15 22:27:05","4.99","313",NULL
2,303,"2","2005-07-15 22:35:55","3.99","314",NULL
2,381,"1","2005-07-16 00:52:15","7.99","315",NULL
2,329,"1","2005-07-16 01:17:03","3.99","316",NULL
2,127,"1","2005-07-16 01:31:41","9.99","317",NULL
2,40,"1","2005-07-16 01:32:46","6.99","318",NULL
2,596,"1","2005-07-16 01:45:14","7.99","319",NULL
2,23,"2","2005-07-16 02:11:29","3.99","320",NULL
2,575,"1","2005-07-16 03:27:31","11.99","321",NULL
2,977,"1","2005-07-16 03:54:23","5.99","322",NULL
2,564,"1","2005-07-16 04:02:10","3.99","323",NULL
2,134,"1","2005-07-16 04:03:26","8.99","324",NULL
2,646,"1","2005-07-16 04:04:23","3.99","325",NULL
2,83,"1","2005-07-16 04:21:03","3.99","326",NULL
2,300,"1","2005-07-16 05:04:20","7.99","327",NULL
2,417,"1","2005-07-16 05:06:38","3.99","328",NULL
2,668,"1","2005-07-16 06:05:40","6.99","329",NULL
2,906,"1","2005-07-16 06:54:30","4.99","330",NULL
2,69,"1","2005-07-16 07:24:46","3.99","331",NULL
2,344,"1","2005-07-16 07:44:13","1.99","332",NULL
2,992,"2","2005-07-16 08:06:31","1.99","333",NULL
2,252,"1","2005-07-16 08:38:14","4.99","334",NULL
2,418,"1","2005-07-16 08:39:33","4.99","335",NULL
2,602,"2","2005-07-16 08:43:34","4.99","336",NULL
2,574,"1","2005-07-16 09:31:02","3.99","337",NULL
2,714,"1","2005-07-16 09:39:29","5.99","338",NULL
2,589,"1","2005-07-16 09:54:11","2.99","339",NULL
2,186,"1","2005-07-16 12:39:07","1.99","340",NULL
2,147,"1","2005-07-16 13:02:44","2.99","341",NULL
2,119,"2","2005-07-16 13:10:44","3.99","342",NULL
2,69,"2","2005-07-16 13:15:05","5.99","343",NULL
2,73,"1","2005-07-16 13:43:09","3.99","344",NULL
2,847,"1","2005-07-16 13:45:16","3.99","345",NULL
2,596,"1","2005-07-16 15:10:19","5.99","346",NULL
2,654,"1","2005-07-16 15:12:30","8.99","347",NULL
2,99,"1","2005-07-16 15:25:34","3.99","348",NULL
2,597,"2","2005-07-16 15:29:05","7.99","349",NULL
2,673,"1","2005-07-16 15:39:05","2.99","350",NULL
2,508,"1","2005-07-16 15:43:23","5.99","351",NULL
2,491,"1","2005-07-16 16:32:48","5.99","352",NULL
2,833,"2","2005-07-16 17:22:57","1.99","353",NULL
2,463,"1","2005-07-16 17:23:38","5.99","354",NULL
2,433,"1","2005-07-16 17:28:59","5.99","355",NULL
2,403,"1","2005-07-16 18:27:39","7.99","356",NULL
2,388,"2","2005-07-16 18:52:19","3.99","357",NULL
2,777,"1","2005-07-16 19:59:31","8.99","358",NULL
2,691,"2","2005-07-16 20:05:03","7.99","359",NULL
2,578,"1","2005-07-16 20:22:58","9.99","360",NULL
2,536,"1","2005-07-16 20:33:17","6.99","361",NULL
2,619,"1","2005-07-16 20:50:21","3.99","362",NULL
2,480,"1","2005-07-16 21:23:22","7.99","363",NULL
2,855,"1","2005-07-16 21:27:46","2.99","364",NULL
2,137,"1","2005-07-16 21:33:23","5.99","365",NULL
2,262,"1","2005-07-16 21:54:45","4.99","366",NULL
2,991,"1","2005-07-16 22:24:03","6.99","367",NULL
2,906,"1","2005-07-16 22:25:50","3.99","368",NULL
2,621,"3","2005-07-16 22:38:42","3.99","369",NULL
2,109,"3","2005-07-16 22:39:26","2.99","370",NULL
2,116,"1","2005-07-16 23:38:26","5.99","371",NULL
2,861,"2","2005-07-17 00:06:40","9.99","372",NULL
2,109,"2","2005-07-17 00:19:47","4.99","373",NULL
2,869,"1","2005-07-17 00:21:16","4.99","374",NULL
2,585,"1","2005-07-17 00:34:59","1.99","375",NULL
2,580,"1","2005-07-17 00:52:51","11.99","376",NULL
2,56,"1","2005-07-17 00:55:47","4.99","377",NULL
2,227,"1","2005-07-17 01:08:07","7.99","378",NULL
2,264,"2","2005-07-17 01:15:22","3.99","379",NULL
2,67,"1","2005-07-17 01:29:53","6.99","380",NULL
2,627,"1","2005-07-17 01:54:17","7.99","381",NULL
2,828,"1","2005-07-17 02:49:08","4.99","382",NULL
2,493,"2","2005-07-17 03:00:16","1.99","383",NULL
2,821,"1","2005-07-17 03:38:28","3.99","384",NULL
2,531,"1","2005-07-17 03:54:46","6.99","385",NULL
2,527,"3","2005-07-17 04:06:24","5.99","386",NULL
2,481,"1","2005-07-17 04:54:29","5.99","387",NULL
2,327,"1","2005-07-17 05:49:03","8.99","388",NULL
2,901,"1","2005-07-17 07:10:50","5.99","389",NULL
2,151,"1","2005-07-17 07:23:01","7.99","390",NULL
2,673,"1","2005-07-17 08:00:33","3.99","391",NULL
2,760,"3","2005-07-17 08:22:06","4.99","392",NULL
2,319,"1","2005-07-17 08:35:39","5.99","393",NULL
2,356,"1","2005-07-17 08:47:54","4.99","394",NULL
2,683,"1","2005-07-17 08:54:27","7.99","395",NULL
2,514,"2","2005-07-17 09:50:12","3.99","396",NULL
2,256,"1","2005-07-17 10:23:21","7.99","397",NULL
2,331,"2","2005-07-17 11:05:51","3.99","398",NULL
2,583,"1","2005-07-17 11:14:51","7.99","399",NULL
2,257,"1","2005-07-17 11:50:53","4.99","400",NULL
2,114,"2","2005-07-17 12:02:23","6.99","401",NULL
2,452,"2","2005-07-17 12:02:41","2.99","402",NULL
2,794,"2","2005-07-17 12:50:43","2.99","403",NULL
2,624,"1","2005-07-17 13:42:15","9.99","404",NULL
2,849,"1","2005-07-17 14:03:05","2.99","405",NULL
2,517,"1","2005-07-17 14:54:50","6.99","406",NULL
2,425,"2","2005-07-17 14:58:48","2.99","407",NULL
2,757,"1","2005-07-17 15:10:54","3.99","408",NULL
2,572,"2","2005-07-17 15:33:16","4.99","409",NULL
2,206,"2","2005-07-17 15:50:39","3.99","410",NULL
2,930,"1","2005-07-17 16:09:53","4.99","411",NULL
2,395,"2","2005-07-17 17:36:55","1.99","412",NULL
2,439,"1","2005-07-17 17:44:58","9.99","413",NULL
2,412,"2","2005-07-17 19:41:58","5.99","414",NULL
2,67,"1","2005-07-17 21:24:33","3.99","415",NULL
2,664,"1","2005-07-17 21:37:13","3.99","416",NULL
2,254,"1","2005-07-17 21:40:23","7.99","417",NULL
2,730,"2","2005-07-17 21:46:32","3.99","418",NULL
2,707,"1","2005-07-17 22:11:38","3.99","419",NULL
2,85,"1","2005-07-17 22:43:22","1.99","420",NULL
2,436,"1","2005-07-17 23:10:05","2.99","421",NULL
2,891,"1","2005-07-17 23:18:10","2.99","422",NULL
2,878,"1","2005-07-17 23:40:29","7.99","423",NULL
2,330,"1","2005-07-18 00:14:10","7.99","424",NULL
2,316,"2","2005-07-18 00:41:03","5.99","425",NULL
2,89,"1","2005-07-18 01:07:34","2.99","426",NULL
2,445,"1","2005-07-18 01:16:27","7.99","427",NULL
2,908,"1","2005-07-18 01:28:22","8.99","428",NULL
2,314,"2","2005-07-18 01:35:54","4.99","429",NULL
2,165,"1","2005-07-18 01:38:58","5.99","430",NULL
2,771,"2","2005-07-18 01:52:25","7.99","431",NULL
2,574,"1","2005-07-18 01:52:33","4.99","432",NULL
2,837,"2","2005-07-18 02:39:44","4.99","433",NULL
2,282,"1","2005-07-18 03:56:07","4.99","434",NULL
2,389,"1","2005-07-18 04:22:30","6.99","435",NULL
2,564,"2","2005-07-18 04:37:02","7.99","436",NULL
2,232,"1","2005-07-18 06:15:32","4.99","437",NULL
2,123,"1","2005-07-18 06:50:19","6.99","438",NULL
2,772,"1","2005-07-18 07:11:53","7.99","439",NULL
2,851,"1","2005-07-18 07:17:48","4.99","440",NULL
2,593,"1","2005-07-18 08:01:49","2.99","441",NULL
2,708,"1","2005-07-18 09:20:19","7.99","442",NULL
2,972,"1","2005-07-18 09:51:48","7.99","443",NULL
2,501,"2","2005-07-18 10:29:10","8.99","444",NULL
2,834,"2","2005-07-18 10:47:35","2.99","445",NULL
2,357,"1","2005-07-18 11:27:03","1.99","446",NULL
2,944,"3","2005-07-18 12:09:09","5.99","447",NULL
2,838,"1","2005-07-18 12:44:03","8.99","448",NULL
2,380,"1","2005-07-18 13:01:52","4.99","449",NULL
2,960,"1","2005-07-18 13:34:52","6.99","450",NULL
2,689,"1","2005-07-18 14:05:35","6.99","451",NULL
2,966,"2","2005-07-18 14:53:13","6.99","452",NULL
2,536,"1","2005-07-18 15:41:06","7.99","453",NULL
2,513,"1","2005-07-18 16:42:00","4.99","454",NULL
2,591,"2","2005-07-18 17:10:25","7.99","455",NULL
2,177,"2","2005-07-18 17:29:13","7.99","456",NULL
2,864,"1","2005-07-18 18:01:58","1.99","457",NULL
2,280,"1","2005-07-18 18:13:29","1.99","458",NULL
2,5,"1","2005-07-18 18:27:08","5.99","459",NULL
2,814,"1","2005-07-18 18:35:27","6.99","460",NULL
2,174,"1","2005-07-18 18:37:49","7.99","461",NULL
2,553,"1","2005-07-18 19:18:49","2.99","462",NULL
2,667,"2","2005-07-18 20:00:11","6.99","463",NULL
2,406,"2","2005-07-18 20:37:58","1.99","464",NULL
2,18,"1","2005-07-18 22:14:43","3.99","465",NULL
2,524,"1","2005-07-18 22:34:32","1.99","466",NULL
2,603,"2","2005-07-18 22:36:49","6.99","467",NULL
2,990,"1","2005-07-18 23:05:29","4.99","468",NULL
2,308,"2","2005-07-18 23:11:15","5.99","469",NULL
2,374,"1","2005-07-18 23:45:20","3.99","470",NULL
2,901,"1","2005-07-19 01:15:36","4.99","471",NULL
2,47,"1","2005-07-19 01:35:22","7.99","472",NULL
2,294,"1","2005-07-19 01:38:20","7.99","473",NULL
2,932,"1","2005-07-19 02:30:11","7.99","474",NULL
2,21,"2","2005-07-19 03:41:04","9.99","475",NULL
2,863,"1","2005-07-19 04:20:42","4.99","476",NULL
2,989,"1","2005-07-19 05:11:24","7.99","477",NULL
2,385,"1","2005-07-19 05:46:19","6.99","478",NULL
2,866,"1","2005-07-19 06:59:18","3.99","479",NULL
2,465,"2","2005-07-19 07:08:04","8.99","480",NULL
2,501,"1","2005-07-19 07:20:38","10.99","481",NULL
2,341,"1","2005-07-19 07:28:16","4.99","482",NULL
2,47,"1","2005-07-19 13:02:57","6.99","483",NULL
2,269,"1","2005-07-19 14:34:15","6.99","484",NULL
2,127,"2","2005-07-19 14:47:23","6.99","485",NULL
2,813,"1","2005-07-19 15:38:20","2.99","486",NULL
2,129,"3","2005-07-19 15:38:38","8.99","487",NULL
2,4,"1","2005-07-19 15:56:18","5.99","488",NULL
2,614,"1","2005-07-19 16:39:58","6.99","489",NULL
2,739,"1","2005-07-19 18:12:04","9.99","490",NULL
2,370,"1","2005-07-19 18:18:16","5.99","491",NULL
2,331,"1","2005-07-19 19:48:51","5.99","492",NULL
2,250,"2","2005-07-19 19:57:06","4.99","493",NULL
2,864,"2","2005-07-19 20:27:47","3.99","494",NULL
2,500,"1","2005-07-19 20:29:58","6.99","495",NULL
2,748,"1","2005-07-19 21:17:51","3.99","496",NULL
2,25,"1","2005-07-19 21:19:25","6.99","497",NULL
2,159,"1","2005-07-19 21:56:01","8.99","498",NULL
2,592,"1","2005-07-19 22:21:42","3.99","499",NULL
2,356,"1","2005-07-19 22:39:33","6.99","500",NULL
2,890,"3","2005-07-19 22:51:29","2.99","501",NULL
2,437,"2","2005-07-19 23:09:02","3.99","502",NULL
2,415,"2","2005-07-19 23:35:52","7.99","503",NULL
2,767,"1","2005-07-19 23:50:16","6.99","504",NULL
2,623,"1","2005-07-20 01:04:42","6.99","505",NULL
2,776,"1","2005-07-20 01:43:39","6.99","506",NULL
2,563,"1","2005-07-20 02:19:15","7.99","507",NULL
2,522,"1","2005-07-20 03:03:15","6.99","508",NULL
2,448,"1","2005-07-20 04:37:03","7.99","509",NULL
2,74,"1","2005-07-20 09:17:50","8.99","510",NULL
2,892,"2","2005-07-20 09:31:49","9.99","511",NULL
2,438,"1","2005-07-20 09:36:00","7.99","512",NULL
2,175,"1","2005-07-20 10:10:09","7.99","513",NULL
2,398,"2","2005-07-20 10:33:30","7.99","514",NULL
2,970,"2","2005-07-20 11:01:08","2.99","515",NULL
2,622,"2","2005-07-20 11:20:39","4.99","516",NULL
2,625,"1","2005-07-20 11:34:35","5.99","517",NULL
2,740,"1","2005-07-20 11:42:59","6.99","518",NULL
2,338,"1","2005-07-20 13:29:25","7.99","519",NULL
2,327,"1","2005-07-20 15:32:07","9.99","520",NULL
2,257,"1","2005-07-20 15:38:44","5.99","521",NULL
2,592,"1","2005-07-20 15:59:01","5.99","522",NULL
2,944,"1","2005-07-20 17:28:18","7.99","523",NULL
2,176,"1","2005-07-20 17:36:23","2.99","524",NULL
2,601,"1","2005-07-20 18:46:25","4.99","525",NULL
2,641,"1","2005-07-20 20:16:22","4.99","526",NULL
2,951,"2","2005-07-20 22:02:51","2.99","527",NULL
2,57,"2","2005-07-20 23:26:11","6.99","528",NULL
2,297,"1","2005-07-20 23:42:50","4.99","529",NULL
2,169,"1","2005-07-21 00:30:19","9.99","530",NULL
2,160,"2","2005-07-21 04:57:40","5.99","531",NULL
2,111,"1","2005-07-21 05:22:38","7.99","532",NULL
2,266,"1","2005-07-21 10:11:55","5.99","533",NULL
2,367,"1","2005-07-21 14:39:54","3.99","534",NULL
2,951,"2","2005-07-21 16:35:35","3.99","535",NULL
2,557,"1","2005-07-21 18:43:49","6.99","536",NULL
2,730,"2","2005-07-21 18:54:03","6.99","537",NULL
2,844,"2","2005-07-21 18:57:33","7.99","538",NULL
2,818,"1","2005-07-21 20:32:56","9.99","539",NULL
2,326,"2","2005-07-21 20:52:00","5.99","540",NULL
2,779,"1","2005-07-21 22:21:16","9.99","541",NULL
2,269,"2","2005-07-29 14:42:46","0.99","542",NULL
2,778,"1","2005-07-29 14:48:36","4.99","543",NULL
2,643,"3","2005-07-29 15:01:40","2.99","544",NULL
2,656,"2","2005-07-29 23:52:13","0.99","545",NULL
2,662,"1","2005-07-30 04:40:01","4.99","546",NULL
2,311,"3","2005-07-30 11:19:47","0.99","547",NULL
2,345,"3","2005-07-30 16:57:44","0.99","548",NULL
2,59,"4","2005-07-30 22:25:21","2.99","549",NULL
2,336,"1","2005-07-31 00:04:04","4.99","550",NULL
2,870,"7","2005-07-31 02:12:38","0.99","551",NULL
2,820,"1","2005-07-31 03:13:05","3.99","552",NULL
2,414,"3","2005-07-31 04:51:12","2.99","553",NULL
2,415,"2","2005-07-31 04:55:29","3.99","554",NULL
2,77,"4","2005-07-31 05:18:09","4.99","555",NULL
2,61,"3","2005-07-31 07:50:17","4.99","556",NULL
2,374,"5","2005-07-31 08:12:25","0.99","557",NULL
2,414,"2","2005-07-31 08:40:36","3.99","558",NULL
2,673,"1","2005-07-31 10:15:00","1.99","559",NULL
2,135,"1","2005-07-31 11:56:40","3.99","560",NULL
2,513,"3","2005-07-31 12:19:19","2.99","561",NULL
2,846,"1","2005-07-31 13:58:45","5.99","562",NULL
2,70,"4","2005-07-31 14:32:04","4.99","563",NULL
2,857,"1","2005-07-31 18:40:27","3.99","564",NULL
2,585,"3","2005-07-31 22:09:01","0.99","565",NULL
2,324,"1","2005-07-31 22:29:42","4.99","566",NULL
2,698,"2","2005-07-31 23:15:02","3.99","567",NULL
2,873,"3","2005-07-31 23:27:34","0.99","568",NULL
2,101,"1","2005-08-01 00:14:59","2.99","569",NULL
2,973,"2","2005-08-01 01:51:09","6.99","570",NULL
2,574,"3","2005-08-01 01:56:39","0.99","571",NULL
2,23,"1","2005-08-01 05:36:25","2.99","572",NULL
2,531,"2","2005-08-01 06:16:15","1.99","573",NULL
2,160,"1","2005-08-01 06:42:39","1.99","574",NULL
2,536,"1","2005-08-01 07:00:24","4.99","575",NULL
2,414,"2","2005-08-01 11:51:27","4.99","576",NULL
2,107,"2","2005-08-01 12:23:05","2.99","577",NULL
2,312,"4","2005-08-01 13:45:34","4.99","578",NULL
2,199,"4","2005-08-01 17:43:58","2.99","579",NULL
2,382,"1","2005-08-01 19:12:41","1.99","580",NULL
2,977,"2","2005-08-01 20:29:00","4.99","581",NULL
2,214,"2","2005-08-01 20:52:33","4.99","582",NULL
2,137,"1","2005-08-01 22:17:02","3.99","583",NULL
2,895,"1","2005-08-01 22:40:12","3.99","584",NULL
2,489,"6","2005-08-02 00:11:43","0.99","585",NULL
2,870,"1","2005-08-02 00:45:51","1.99","586",NULL
2,525,"2","2005-08-02 01:14:30","2.99","587",NULL
2,600,"2","2005-08-02 01:32:21","0.99","588",NULL
2,164,"6","2005-08-02 02:38:55","0.99","589",NULL
2,749,"3","2005-08-02 02:50:05","4.99","590",NULL
2,901,"2","2005-08-02 02:56:46","2.99","591",NULL
2,116,"4","2005-08-02 04:24:38","2.99","592",NULL
2,236,"1","2005-08-02 04:58:39","3.99","593",NULL
2,46,"3","2005-08-02 05:11:00","4.99","594",NULL
2,295,"1","2005-08-02 05:17:18","1.99","595",NULL
2,973,"5","2005-08-02 06:06:45","4.99","596",NULL
2,275,"2","2005-08-02 07:07:44","0.99","597",NULL
2,606,"1","2005-08-02 09:15:39","1.99","598",NULL
2,504,"2","2005-08-02 09:34:26","1.99","599",NULL
2,415,"1","2005-08-02 10:01:47","4.99","600",NULL
2,254,"1","2005-08-02 11:00:41","4.99","601",NULL
2,963,"1","2005-08-02 12:29:38","1.99","602",NULL
2,938,"1","2005-08-02 14:39:13","5.99","603",NULL
2,382,"2","2005-08-02 15:50:02","2.99","604",NULL
2,184,"4","2005-08-02 15:52:48","2.99","605",NULL
2,9,"1","2005-08-02 15:52:59","5.99","606",NULL
2,879,"3","2005-08-02 16:01:29","5.99","607",NULL
2,893,"5","2005-08-02 16:34:56","4.99","608",NULL
2,104,"4","2005-08-02 16:37:19","2.99","609",NULL
2,162,"1","2005-08-02 16:48:42","4.99","610",NULL
2,590,"1","2005-08-02 19:25:03","5.99","611",NULL
2,628,"3","2005-08-02 19:46:46","3.99","612",NULL
2,534,"3","2005-08-02 20:12:05","1.99","613",NULL
2,269,"1","2005-08-02 20:17:37","3.99","614",NULL
2,628,"2","2005-08-02 20:18:39","2.99","615",NULL
2,729,"4","2005-08-02 21:02:31","2.99","616",NULL
2,865,"4","2005-08-02 21:13:03","4.99","617",NULL
2,409,"3","2005-08-02 21:58:13","4.99","618",NULL
2,758,"5","2005-08-02 23:22:43","2.99","619",NULL
2,363,"2","2005-08-02 23:37:06","0.99","620",NULL
2,893,"2","2005-08-03 00:30:16","5.99","621",NULL
2,837,"2","2005-08-03 01:02:08","3.99","622",NULL
2,738,"1","2005-08-03 01:22:22","1.99","623",NULL
2,295,"2","2005-08-03 01:28:25","3.99","624",NULL
2,936,"2","2005-08-03 01:31:36","4.99","625",NULL
2,563,"1","2005-08-03 01:42:42","5.99","626",NULL
2,763,"1","2005-08-03 02:05:25","7.99","627",NULL
2,129,"1","2005-08-03 02:09:07","4.99","628",NULL
2,210,"2","2005-08-03 02:16:53","5.99","629",NULL
2,746,"2","2005-08-03 02:49:57","2.99","630",NULL
2,771,"2","2005-08-03 03:19:20","8.99","631",NULL
2,740,"1","2005-08-03 03:53:35","4.99","632",NULL
2,210,"1","2005-08-03 03:54:53","7.99","633",NULL
2,580,"1","2005-08-03 04:34:54","8.99","634",NULL
2,322,"4","2005-08-03 05:15:42","2.99","635",NULL
2,883,"1","2005-08-03 05:35:42","5.99","636",NULL
2,415,"1","2005-08-03 05:36:53","2.99","637",NULL
2,260,"5","2005-08-03 05:37:05","4.99","638",NULL
2,647,"1","2005-08-03 05:59:53","1.99","639",NULL
2,549,"2","2005-08-03 07:17:21","0.99","640",NULL
2,313,"1","2005-08-03 07:22:00","6.99","641",NULL
2,966,"2","2005-08-03 07:41:17","1.99","642",NULL
2,854,"2","2005-08-03 07:53:04","7.99","643",NULL
2,243,"7","2005-08-03 08:05:53","4.99","644",NULL
2,918,"3","2005-08-03 08:10:02","5.99","645",NULL
2,257,"1","2005-08-03 08:14:43","2.99","646",NULL
2,50,"2","2005-08-03 08:26:01","6.99","647",NULL
2,935,"3","2005-08-03 08:54:15","2.99","648",NULL
2,552,"1","2005-08-03 08:56:31","2.99","649",NULL
2,317,"3","2005-08-03 09:35:38","0.99","650",NULL
2,838,"2","2005-08-03 09:41:28","6.99","651",NULL
2,861,"2","2005-08-03 11:12:29","5.99","652",NULL
2,741,"5","2005-08-03 11:38:45","0.99","653",NULL
2,659,"2","2005-08-03 12:58:15","7.99","654",NULL
2,796,"1","2005-08-03 13:30:57","3.99","655",NULL
2,622,"1","2005-08-03 13:53:29","3.99","656",NULL
2,837,"3","2005-08-03 14:25:52","2.99","657",NULL
2,898,"2","2005-08-03 14:29:46","4.99","658",NULL
2,964,"2","2005-08-03 14:54:16","4.99","659",NULL
2,873,"2","2005-08-03 15:17:57","1.99","660",NULL
2,659,"2","2005-08-03 16:05:39","8.99","661",NULL
2,908,"1","2005-08-03 16:25:13","7.99","662",NULL
2,295,"2","2005-08-03 17:04:03","4.99","663",NULL
2,544,"3","2005-08-03 17:24:17","2.99","664",NULL
2,358,"1","2005-08-03 17:52:36","2.99","665",NULL
2,932,"1","2005-08-03 18:13:02","4.99","666",NULL
2,274,"1","2005-08-03 19:16:04","4.99","667",NULL
2,862,"1","2005-08-03 19:32:42","2.99","668",NULL
2,439,"1","2005-08-03 19:53:53","7.99","669",NULL
2,458,"1","2005-08-03 20:03:45","1.99","670",NULL
2,852,"1","2005-08-03 21:07:33","2.99","671",NULL
2,62,"2","2005-08-03 21:12:51","5.99","672",NULL
2,547,"1","2005-08-03 22:02:29","3.99","673",NULL
2,568,"3","2005-08-03 22:43:36","4.99","674",NULL
2,464,"1","2005-08-03 22:57:49","5.99","675",NULL
2,350,"2","2005-08-03 23:36:02","6.99","676",NULL
2,977,"2","2005-08-03 23:57:45","3.99","677",NULL
2,859,"2","2005-08-04 00:04:32","5.99","678",NULL
2,770,"2","2005-08-04 00:12:26","4.99","679",NULL
2,344,"1","2005-08-04 00:16:36","5.99","680",NULL
2,311,"1","2005-08-04 00:24:48","1.99","681",NULL
2,304,"1","2005-08-04 00:44:18","4.99","682",NULL
2,702,"2","2005-08-04 00:45:02","2.99","683",NULL
2,862,"2","2005-08-04 00:51:32","0.99","684",NULL
2,722,"1","2005-08-04 01:13:49","1.99","685",NULL
2,260,"2","2005-08-04 01:18:40","7.99","686",NULL
2,273,"1","2005-08-04 01:24:03","1.99","687",NULL
2,9,"1","2005-08-04 01:29:31","4.99","688",NULL
2,769,"3","2005-08-04 01:32:02","4.99","689",NULL
2,480,"1","2005-08-04 01:42:11","4.99","690",NULL
2,70,"1","2005-08-04 01:55:20","5.99","691",NULL
2,558,"1","2005-08-04 01:58:22","4.99","692",NULL
2,869,"2","2005-08-04 02:12:58","5.99","693",NULL
2,649,"7","2005-08-04 02:35:20","2.99","694",NULL
2,124,"1","2005-08-04 02:38:41","8.99","695",NULL
2,447,"4","2005-08-04 03:28:52","2.99","696",NULL
2,5,"3","2005-08-04 04:00:44","2.99","697",NULL
2,575,"1","2005-08-04 04:02:27","9.99","698",NULL
2,861,"4","2005-08-04 04:14:22","4.99","699",NULL
2,805,"6","2005-08-04 04:34:02","4.99","700",NULL
2,685,"1","2005-08-04 04:35:48","5.99","701",NULL
2,266,"1","2005-08-04 04:36:03","4.99","702",NULL
2,26,"1","2005-08-04 05:26:48","5.99","703",NULL
2,2,"3","2005-08-04 05:36:47","4.99","704",NULL
2,267,"1","2005-08-04 05:40:39","4.99","705",NULL
2,42,"1","2005-08-04 06:51:44","4.99","706",NULL
2,534,"2","2005-08-04 06:52:06","2.99","707",NULL
2,704,"1","2005-08-04 06:53:41","6.99","708",NULL
2,884,"2","2005-08-04 06:53:49","4.99","709",NULL
2,64,"2","2005-08-04 06:55:11","1.99","710",NULL
2,109,"1","2005-08-04 07:04:26","3.99","711",NULL
2,516,"1","2005-08-04 07:31:25","1.99","712",NULL
2,463,"3","2005-08-04 07:34:31","2.99","713",NULL
2,579,"2","2005-08-04 07:40:10","8.99","714",NULL
2,517,"1","2005-08-04 07:54:26","2.99","715",NULL
2,810,"2","2005-08-04 07:56:46","3.99","716",NULL
2,667,"1","2005-08-04 08:32:41","7.99","717",NULL
2,739,"1","2005-08-04 08:42:03","6.99","718",NULL
2,725,"2","2005-08-04 08:48:29","5.99","719",NULL
2,417,"1","2005-08-04 09:03:14","2.99","720",NULL
2,564,"1","2005-08-04 09:05:19","5.99","721",NULL
2,350,"1","2005-08-04 09:29:01","8.99","722",NULL
2,932,"1","2005-08-04 09:46:07","5.99","723",NULL
2,990,"2","2005-08-04 10:00:49","2.99","724",NULL
2,808,"1","2005-08-04 10:03:41","1.99","725",NULL
2,896,"1","2005-08-04 10:11:36","1.99","726",NULL
2,74,"1","2005-08-04 10:16:58","7.99","727",NULL
2,37,"1","2005-08-04 10:28:46","7.99","728",NULL
2,459,"1","2005-08-04 10:52:43","6.99","729",NULL
2,91,"2","2005-08-04 10:57:39","3.99","730",NULL
2,728,"3","2005-08-04 11:00:04","0.99","731",NULL
2,816,"1","2005-08-04 11:13:02","4.99","732",NULL
2,40,"2","2005-08-04 11:22:43","2.99","733",NULL
2,640,"2","2005-08-04 11:29:55","6.99","734",NULL
2,738,"3","2005-08-04 11:52:33","3.99","735",NULL
2,37,"4","2005-08-04 11:55:45","2.99","736",NULL
2,431,"2","2005-08-04 12:20:47","3.99","737",NULL
2,452,"1","2005-08-04 12:21:46","3.99","738",NULL
2,69,"2","2005-08-04 12:32:28","4.99","739",NULL
2,453,"1","2005-08-04 13:16:55","6.99","740",NULL
2,651,"2","2005-08-04 13:20:17","3.99","741",NULL
2,624,"2","2005-08-04 14:09:08","4.99","742",NULL
2,274,"3","2005-08-04 14:42:09","2.99","743",NULL
2,966,"3","2005-08-04 14:48:19","5.99","744",NULL
2,780,"1","2005-08-04 15:13:10","5.99","745",NULL
2,942,"6","2005-08-04 15:15:33","0.99","746",NULL
2,405,"5","2005-08-04 15:16:55","4.99","747",NULL
2,18,"1","2005-08-04 15:21:25","1.99","748",NULL
2,131,"1","2005-08-04 15:26:05","5.99","749",NULL
2,203,"3","2005-08-04 16:06:45","6.99","750",NULL
2,977,"1","2005-08-04 16:53:14","6.99","751",NULL
2,48,"3","2005-08-04 18:07:58","8.99","752",NULL
2,216,"2","2005-08-04 18:15:57","4.99","753",NULL
2,13,"1","2005-08-04 18:39:20","7.99","754",NULL
2,995,"2","2005-08-04 18:43:17","7.99","755",NULL
